id,address,suburb,region,distance_from_cbd_km,property_type,bedrooms,bathrooms,car_spots,land_size_sqm,building_area_sqm,year_built,sale_date,sale_method,price
3641,51 Victoria Ave,Craigieburn,Outer North,26,Unit/Apartment,2,2,0.0,0,144.0,1905.0,2025-02-25,S,317000.0
3642,138 Beach Rd,Reservoir,Northern,12,House,2,2,0.0,590,111.0,1983.0,2025-02-25,SP,870000.0
3643,149 Union St,Glen Waverley,Eastern,18,Unit/Apartment,1,1,1.0,0,100.0,1981.0,2025-02-25,SP,547000.0
3644,50 Beach Rd,Essendon,North West,9,Unit/Apartment,2,1,0.0,0,146.0,1989.0,2025-02-25,VB,820000.0
3645,20 Empire Ave,Southbank,Inner,2,Unit/Apartment,1,1,0.0,0,86.0,2019.0,2025-02-26,S,750000.0
3646,187 High St,Sandringham,Bayside,15,Unit/Apartment,1,1,0.0,0,93.0,1954.0,2025-02-26,SP,597000.0
3647,14 Riverside Dr,Dandenong,South East,30,Townhouse,3,2,1.0,269,163.0,1976.0,2025-02-26,S,533000.0
3648,11 Church St,Richmond,Inner,3,Unit/Apartment,2,1,3.0,0,109.0,1916.0,2025-02-26,SP,785000.0
3649,131 Wellington Pde,Williamstown,Inner West,10,House,3,2,3.0,366,166.0,1974.0,2025-02-27,S,1399000.0
3650,30 Maple Ct,Ringwood,Outer East,24,House,3,3,0.0,544,126.0,1920.0,2025-02-27,SP,1024000.0
3651,182 Station Rd,Box Hill,Eastern,14,House,2,1,2.0,609,136.0,1967.0,2025-02-27,SA,1035000.0
3652,125 Church St,Sandringham,Bayside,15,House,2,1,2.0,536,142.0,1946.0,2025-02-28,S,1664000.0
3653,108 Wellington Pde,Coburg,Northern,8,House,3,2,1.0,461,153.0,1929.0,2025-02-28,S,1244000.0
3654,130 Riverside Dr,Brighton,Bayside,11,House,1,1,2.0,325,99.0,2008.0,2025-02-28,SP,1428000.0
3655,50 Bridge St,Melbourne CBD,Inner,1,House,3,2,1.0,720,170.0,1957.0,2025-02-28,VB,1950000.0
3656,1 Union St,Sandringham,Bayside,15,House,2,2,3.0,643,128.0,1978.0,2025-03-01,S,1697000.0
3657,162 Bridge St,Dandenong,South East,30,House,3,2,1.0,844,170.0,,2025-03-01,S,679000.0
3658,158 Wellington Pde,Footscray,Inner West,6,House,2,1,1.0,461,120.0,1972.0,2025-03-01,VB,1060000.0
3659,184 Union St,South Yarra,Inner,4,Townhouse,3,2,1.0,166,168.0,1978.0,2025-03-01,S,1480000.0
3660,37 Bridge St,Frankston,South East,41,House,3,3,1.0,468,176.0,1926.0,2025-03-01,S,640000.0
3661,157 Wellington Pde,Pakenham,Outer South East,55,House,1,1,2.0,629,95.0,1977.0,2025-03-01,S,404000.0
3662,117 Station Rd,Yarraville,Inner West,8,House,2,1,1.0,857,113.0,1900.0,2025-03-01,SP,1349000.0
3663,161 Church St,Kew,Inner East,6,House,1,1,0.0,837,109.0,1932.0,2025-03-02,S,2057000.0
3664,179 Beach Rd,Frankston,South East,41,Unit/Apartment,2,2,0.0,0,111.0,2015.0,2025-03-02,SP,374000.0
3665,27 High St,Southbank,Inner,2,Unit/Apartment,2,1,1.0,0,120.0,2005.0,2025-03-03,PI,815000.0
3666,90 Wellington Pde,Toorak,Inner East,5,House,4,4,1.0,396,166.0,2000.0,2025-03-03,S,1837000.0
3667,72 Nicholson St,St Kilda,Bayside,6,Townhouse,2,2,2.0,207,138.0,1999.0,2025-03-03,PI,1235000.0
3668,119 Bridge St,Reservoir,Northern,12,House,1,1,3.0,466,103.0,1926.0,2025-03-04,S,943000.0
3669,107 Albert Rd,Frankston,South East,41,Unit/Apartment,2,2,1.0,0,116.0,1919.0,2025-03-04,SP,353000.0
3670,10 Wellington Pde,Brunswick,Northern,5,Townhouse,4,2,1.0,134,173.0,1921.0,2025-03-04,SP,1249000.0
3671,174 Clarke St,Fitzroy,Inner,3,Unit/Apartment,2,2,0.0,0,115.0,1946.0,2025-03-04,PI,997000.0
3672,162 Maple Ct,Moonee Ponds,North West,7,Unit/Apartment,1,1,0.0,0,82.0,1993.0,2025-03-04,SA,681000.0
3673,192 Clarke St,South Yarra,Inner,4,House,4,2,0.0,518,174.0,2011.0,2025-03-04,S,1759000.0
3674,162 Somerset Cl,Southbank,Inner,2,Unit/Apartment,1,1,2.0,0,102.0,1904.0,2025-03-04,S,707000.0
3675,83 Park Cres,Footscray,Inner West,6,Unit/Apartment,1,1,1.0,0,88.0,1948.0,2025-03-04,S,548000.0
3676,54 Somerset Cl,South Yarra,Inner,4,Unit/Apartment,1,1,1.0,0,105.0,1976.0,2025-03-05,S,1109000.0
3677,142 Park Cres,Fitzroy,Inner,3,Townhouse,3,2,2.0,247,126.0,1976.0,2025-03-05,S,1083000.0
3678,156 Elm Gr,Malvern,Inner East,8,Unit/Apartment,1,1,0.0,0,109.0,1997.0,2025-03-05,PI,986000.0
3679,151 Empire Ave,Berwick,Outer South East,42,House,4,3,2.0,321,166.0,1900.0,2025-03-05,PI,595000.0
3680,178 Wellington Pde,Sandringham,Bayside,15,House,3,3,1.0,871,,2019.0,2025-03-06,PI,1969000.0
3681,41 Elm Gr,Reservoir,Northern,12,House,4,2,3.0,572,185.0,1948.0,2025-03-06,S,985000.0
3682,84 Somerset Cl,Point Cook,Outer West,24,Townhouse,3,2,3.0,132,133.0,1998.0,2025-03-06,S,684000.0
3683,141 Grove St,Richmond,Inner,3,House,2,1,0.0,522,130.0,1902.0,2025-03-07,SP,1331000.0
3684,48 High St,St Kilda,Bayside,6,Unit/Apartment,1,1,1.0,0,88.0,1917.0,2025-03-07,S,691000.0
3685,154 Nicholson St,Carlton,Inner,2,Townhouse,1,1,0.0,154,94.0,2008.0,2025-03-07,SP,900000.0
3686,120 Union St,Craigieburn,Outer North,26,Unit/Apartment,2,2,0.0,0,110.0,1937.0,2025-03-07,VB,322000.0
3687,165 Somerset Cl,Brighton,Bayside,11,Unit/Apartment,2,2,1.0,0,134.0,1990.0,2025-03-07,S,1230000.0
3688,7 Beach Rd,Pakenham,Outer South East,55,Unit/Apartment,1,1,0.0,0,116.0,1921.0,2025-03-07,SP,254000.0
3689,81 Cook St,St Kilda,Bayside,6,House,4,4,2.0,578,207.0,1971.0,2025-03-07,S,2115000.0
3690,198 Bridge St,Box Hill,Eastern,14,Townhouse,2,1,1.0,206,129.0,1923.0,2025-03-07,PI,832000.0
3691,122 Bridge St,Fitzroy,Inner,3,House,2,2,1.0,691,128.0,1942.0,2025-03-07,SP,1884000.0
3692,197 Nicholson St,Carlton,Inner,2,House,3,3,2.0,406,126.0,1915.0,2025-03-07,S,1332000.0
3693,9 Park Cres,Essendon,North West,9,House,4,4,1.0,368,183.0,1915.0,2025-03-07,VB,1359000.0
3694,6 Somerset Cl,Preston,Northern,9,Unit/Apartment,1,1,0.0,0,113.0,1981.0,2025-03-07,SP,588000.0
3695,11 Empire Ave,Carlton,Inner,2,House,3,3,2.0,466,151.0,1906.0,2025-03-08,VB,1803000.0
3696,152 Cook St,Reservoir,Northern,12,Townhouse,1,1,1.0,277,95.0,2009.0,2025-03-08,SP,727000.0
3697,71 Elm Gr,Kew,Inner East,6,House,4,3,1.0,466,206.0,2000.0,2025-03-08,PI,1901000.0
3698,31 Bridge St,Preston,Northern,9,House,3,2,0.0,715,152.0,1930.0,2025-03-08,SP,1279000.0
3699,194 Station Rd,Frankston,South East,41,House,2,1,2.0,501,129.0,1970.0,2025-03-08,S,721000.0
3700,14 Park Cres,Pakenham,Outer South East,55,Unit/Apartment,2,1,0.0,0,151.0,1935.0,2025-03-08,S,308000.0
3701,113 Elm Gr,Carlton,Inner,2,Unit/Apartment,1,1,1.0,0,121.0,1936.0,2025-03-09,S,812000.0
3702,92 Church St,Carlton,Inner,2,Unit/Apartment,1,1,1.0,0,97.0,1929.0,2025-03-09,S,720000.0
3703,77 Elm Gr,Hawthorn,Inner East,6,Townhouse,4,3,0.0,140,190.0,1950.0,2025-03-09,S,1298000.0
3704,84 Union St,Melbourne CBD,Inner,1,Unit/Apartment,2,1,0.0,0,136.0,1902.0,2025-03-09,S,932000.0
3705,98 Maple Ct,Sandringham,Bayside,15,Unit/Apartment,1,1,0.0,0,92.0,1931.0,2025-03-09,S,848000.0
3706,52 Beach Rd,Melbourne CBD,Inner,1,Townhouse,2,2,0.0,155,123.0,1913.0,2025-03-10,SP,1120000.0
3707,187 Grove St,Point Cook,Outer West,24,Unit/Apartment,3,2,0.0,0,163.0,1981.0,2025-03-10,S,503000.0
3708,33 Union St,Carlton,Inner,2,Townhouse,1,1,0.0,268,93.0,2005.0,2025-03-10,SP,1066000.0
3709,57 Wellington Pde,St Kilda,Bayside,6,House,3,2,3.0,542,169.0,2009.0,2025-03-10,VB,1627000.0
3710,29 Somerset Cl,Coburg,Northern,8,Unit/Apartment,1,1,0.0,0,95.0,2012.0,2025-03-10,S,721000.0
3711,110 Somerset Cl,Coburg,Northern,8,Townhouse,1,1,1.0,216,89.0,1907.0,2025-03-10,S,721000.0
3712,192 Grove St,Richmond,Inner,3,House,2,1,0.0,882,121.0,1939.0,2025-03-11,SP,1715000.0
3713,194 High St,Sandringham,Bayside,15,House,3,2,0.0,302,158.0,1908.0,2025-03-11,SP,1460000.0
3714,191 Station Rd,Doncaster,Eastern,15,Townhouse,3,3,3.0,231,142.0,1913.0,2025-03-11,S,1063000.0
3715,156 Empire Ave,Fitzroy,Inner,3,House,2,2,1.0,308,126.0,1947.0,2025-03-11,VB,1413000.0
3716,143 Riverside Dr,Preston,Northern,9,House,3,3,1.0,305,169.0,1989.0,2025-03-11,S,1259000.0
3717,146 Union St,Brighton,Bayside,11,House,2,2,3.0,878,150.0,2018.0,2025-03-11,S,2374000.0
3718,186 Grove St,Reservoir,Northern,12,Unit/Apartment,1,1,0.0,0,96.0,1959.0,2025-03-12,VB,483000.0
3719,61 Beach Rd,Preston,Northern,9,Unit/Apartment,2,1,0.0,0,141.0,2009.0,2025-03-12,S,567000.0
3720,127 Bridge St,Dandenong,South East,30,House,4,3,2.0,725,185.0,1904.0,2025-03-12,PI,622000.0
3721,25 Somerset Cl,Doncaster,Eastern,15,Townhouse,2,2,0.0,150,140.0,2009.0,2025-03-13,S,956000.0
3722,25 Victoria Ave,Kew,Inner East,6,Townhouse,3,2,1.0,224,150.0,2010.0,2025-03-13,VB,1554000.0
3723,5 Somerset Cl,Sunshine,Western,13,Unit/Apartment,1,1,0.0,0,84.0,1910.0,2025-03-13,S,420000.0
3724,127 Bridge St,Frankston,South East,41,Townhouse,2,2,0.0,299,145.0,1933.0,2025-03-13,S,450000.0
3725,152 Grove St,Williamstown,Inner West,10,House,4,2,1.0,329,148.0,,2025-03-13,S,1197000.0
3726,117 Maple Ct,Carlton,Inner,2,House,3,2,0.0,537,155.0,2010.0,2025-03-13,S,1803000.0
3727,18 Maple Ct,Craigieburn,Outer North,26,Unit/Apartment,2,1,2.0,0,110.0,2014.0,2025-03-13,SP,416000.0
3728,138 Ryan Ave,Ringwood,Outer East,24,House,1,1,2.0,800,94.0,1999.0,2025-03-13,S,856000.0
3729,181 Church St,St Kilda,Bayside,6,House,3,2,2.0,895,155.0,1984.0,2025-03-14,S,1799000.0
3730,15 Albert Rd,Toorak,Inner East,5,House,3,2,1.0,695,158.0,1921.0,2025-03-14,VB,1919000.0
3731,145 Elm Gr,Coburg,Northern,8,House,3,2,0.0,443,149.0,1951.0,2025-03-14,S,1169000.0
3732,179 Elm Gr,Carlton,Inner,2,House,4,3,3.0,897,176.0,1935.0,2025-03-14,VB,2206000.0
3733,136 Maple Ct,Toorak,Inner East,5,Unit/Apartment,3,2,2.0,0,147.0,1985.0,2025-03-14,S,1572000.0
3734,176 Church St,Sandringham,Bayside,15,Unit/Apartment,3,2,1.0,0,178.0,1924.0,2025-03-14,PI,1002000.0
3735,54 Victoria Ave,Melbourne CBD,Inner,1,House,3,2,1.0,723,153.0,2022.0,2025-03-14,SP,1784000.0
3736,150 Victoria Ave,Sunshine,Western,13,Townhouse,4,2,1.0,150,157.0,2010.0,2025-03-15,SP,662000.0
3737,31 Church St,Brighton,Bayside,11,House,1,1,1.0,727,90.0,1991.0,2025-03-15,VB,2205000.0
3738,120 High St,Southbank,Inner,2,House,2,2,1.0,493,135.0,1991.0,2025-03-15,SP,1489000.0
3739,170 Union St,Brighton,Bayside,11,Unit/Apartment,1,1,2.0,0,108.0,1981.0,2025-03-15,S,1061000.0
3740,190 Elm Gr,Toorak,Inner East,5,Townhouse,1,1,0.0,204,106.0,2012.0,2025-03-15,S,1622000.0
3741,109 Station Rd,Box Hill,Eastern,14,Unit/Apartment,2,1,0.0,0,151.0,1981.0,2025-03-15,S,686000.0
3742,177 Maple Ct,Southbank,Inner,2,House,3,2,1.0,715,145.0,1983.0,2025-03-16,S,1671000.0
3743,42 Nicholson St,Box Hill,Eastern,14,Townhouse,3,2,1.0,289,174.0,1912.0,2025-03-16,SP,815000.0
3744,65 Clarke St,Moonee Ponds,North West,7,House,2,2,1.0,547,154.0,1993.0,2025-03-16,SP,1411000.0
3745,78 High St,Werribee,Outer West,32,Unit/Apartment,1,1,0.0,0,106.0,2005.0,2025-03-17,SP,350000.0
3746,140 Church St,Berwick,Outer South East,42,Townhouse,3,2,3.0,274,138.0,1962.0,2025-03-17,SP,479000.0
3747,66 Church St,Yarraville,Inner West,8,Unit/Apartment,1,1,3.0,0,109.0,1957.0,2025-03-17,SP,725000.0
3748,30 Grove St,Richmond,Inner,3,House,2,2,1.0,472,139.0,1902.0,2025-03-18,SP,1532000.0
3749,140 Union St,Brunswick,Northern,5,House,3,2,0.0,606,152.0,1938.0,2025-03-18,SP,1530000.0
3750,47 Empire Ave,Footscray,Inner West,6,House,1,1,1.0,390,105.0,1985.0,2025-03-18,S,1106000.0
3751,134 Wellington Pde,Fitzroy,Inner,3,House,3,2,2.0,447,147.0,2009.0,2025-03-18,PI,1732000.0
3752,118 Station Rd,Footscray,Inner West,6,Unit/Apartment,3,2,0.0,0,161.0,1987.0,2025-03-18,S,675000.0
3753,164 Grove St,Southbank,Inner,2,Townhouse,3,3,0.0,273,125.0,2007.0,2025-03-19,PI,1135000.0
3754,28 Grove St,Southbank,Inner,2,Townhouse,4,3,2.0,144,194.0,1959.0,2025-03-19,VB,1183000.0
3755,113 Albert Rd,St Kilda,Bayside,6,House,5,3,2.0,372,195.0,1980.0,2025-03-19,S,2091000.0
3756,48 Cook St,Essendon,North West,9,House,3,3,3.0,832,161.0,1910.0,2025-03-19,S,1569000.0
3757,77 Bridge St,Werribee,Outer West,32,House,2,2,1.0,696,154.0,1914.0,2025-03-19,SP,581000.0
3758,21 Riverside Dr,Carlton,Inner,2,Unit/Apartment,1,1,0.0,0,98.0,1975.0,2025-03-20,S,868000.0
3759,46 Albert Rd,Berwick,Outer South East,42,Townhouse,1,1,1.0,178,90.0,1937.0,2025-03-20,S,427000.0
3760,133 Victoria Ave,Essendon,North West,9,House,3,2,0.0,638,181.0,2010.0,2025-03-20,S,1294000.0
3761,82 Ryan Ave,Fitzroy,Inner,3,Townhouse,3,3,0.0,296,166.0,1956.0,2025-03-20,S,1201000.0
3762,98 Somerset Cl,Werribee,Outer West,32,House,3,2,2.0,508,185.0,2003.0,2025-03-20,SP,658000.0
3763,114 Albert Rd,Reservoir,Northern,12,House,3,2,0.0,317,160.0,2009.0,2025-03-20,S,930000.0
3764,172 Nicholson St,Brunswick,Northern,5,House,3,2,0.0,420,180.0,1974.0,2025-03-21,S,1250000.0
3765,57 Cook St,Williamstown,Inner West,10,House,4,3,0.0,863,214.0,1907.0,2025-03-21,SP,1597000.0
3766,49 Bridge St,Craigieburn,Outer North,26,House,3,2,1.0,390,147.0,1974.0,2025-03-21,S,678000.0
3767,134 Ryan Ave,Werribee,Outer West,32,House,2,2,1.0,343,142.0,1932.0,2025-03-21,S,490000.0
3768,105 Cook St,Reservoir,Northern,12,Townhouse,3,2,1.0,284,148.0,1965.0,2025-03-21,S,631000.0
3769,100 Cook St,Brighton,Bayside,11,Townhouse,2,1,2.0,142,155.0,1954.0,2025-03-22,S,1580000.0
3770,108 Clarke St,Yarraville,Inner West,8,House,3,2,4.0,761,177.0,1959.0,2025-03-22,S,1408000.0
3771,116 Victoria Ave,Ringwood,Outer East,24,Unit/Apartment,2,1,2.0,0,129.0,2021.0,2025-03-22,SP,548000.0
3772,34 Maple Ct,Doncaster,Eastern,15,House,4,4,0.0,599,167.0,2009.0,2025-03-22,SA,1489000.0
3773,174 High St,Richmond,Inner,3,House,4,3,1.0,578,187.0,1916.0,2025-03-22,SP,1784000.0
3774,28 Victoria Ave,Williamstown,Inner West,10,Unit/Apartment,1,1,0.0,0,112.0,1912.0,2025-03-22,S,716000.0
3775,189 Beach Rd,Hawthorn,Inner East,6,House,2,2,1.0,379,127.0,1913.0,2025-03-22,PI,1232000.0
3776,183 Beach Rd,Berwick,Outer South East,42,House,3,2,2.0,609,136.0,1927.0,2025-03-23,SP,659000.0
3777,177 Elm Gr,Malvern,Inner East,8,House,3,2,3.0,687,123.0,1997.0,2025-03-23,SP,2175000.0
3778,126 Empire Ave,Yarraville,Inner West,8,Unit/Apartment,1,1,1.0,0,99.0,2022.0,2025-03-23,S,601000.0
3779,8 Riverside Dr,Sandringham,Bayside,15,House,1,1,2.0,369,115.0,1911.0,2025-03-23,S,970000.0
3780,198 Beach Rd,Epping,Outer North,20,Townhouse,3,3,1.0,243,164.0,1982.0,2025-03-23,SP,468000.0
3781,140 Empire Ave,Williamstown,Inner West,10,House,3,3,2.0,639,146.0,1994.0,2025-03-23,S,1222000.0
3782,40 Victoria Ave,Epping,Outer North,20,House,3,2,0.0,544,148.0,1922.0,2025-03-24,S,836000.0
3783,58 Nicholson St,Yarraville,Inner West,8,Unit/Apartment,2,1,0.0,0,136.0,1933.0,2025-03-24,SP,546000.0
3784,59 Grove St,Sunshine,Western,13,Unit/Apartment,1,1,3.0,0,83.0,1949.0,2025-03-24,SA,462000.0
3785,164 High St,Box Hill,Eastern,14,Townhouse,3,2,0.0,190,173.0,1985.0,2025-03-24,VB,857000.0
3786,88 Station Rd,Berwick,Outer South East,42,House,3,3,3.0,438,137.0,1980.0,2025-03-24,S,726000.0
3787,138 Grove St,Essendon,North West,9,Unit/Apartment,1,1,1.0,0,119.0,1905.0,2025-03-24,SP,705000.0
3788,64 Victoria Ave,Williamstown,Inner West,10,Unit/Apartment,1,1,2.0,0,118.0,1957.0,2025-03-24,SP,567000.0
3789,123 Somerset Cl,Richmond,Inner,3,House,3,2,2.0,449,144.0,1922.0,2025-03-25,VB,1778000.0
3790,24 Clarke St,Glen Waverley,Eastern,18,House,3,3,3.0,709,162.0,1938.0,2025-03-25,SP,1435000.0
3791,5 Clarke St,Ringwood,Outer East,24,House,3,3,1.0,467,147.0,1900.0,2025-03-25,S,1087000.0
3792,174 Ryan Ave,Melbourne CBD,Inner,1,House,3,3,2.0,762,163.0,1941.0,2025-03-25,SP,2044000.0
3793,172 Ryan Ave,Footscray,Inner West,6,House,2,2,1.0,823,137.0,2014.0,2025-03-25,PI,1456000.0
3794,190 Victoria Ave,Kew,Inner East,6,Townhouse,3,3,0.0,287,176.0,1947.0,2025-03-25,S,1179000.0
3795,62 Park Cres,Epping,Outer North,20,House,2,2,0.0,565,128.0,1935.0,2025-03-25,S,684000.0
3796,130 Albert Rd,Richmond,Inner,3,Townhouse,3,2,0.0,160,147.0,1987.0,2025-03-26,VB,958000.0
3797,8 Station Rd,Toorak,Inner East,5,House,5,3,2.0,599,232.0,1937.0,2025-03-26,S,3364000.0
3798,138 Station Rd,Werribee,Outer West,32,House,1,1,3.0,762,118.0,1981.0,2025-03-26,S,655000.0
3799,112 Cook St,Brighton,Bayside,11,House,3,3,4.0,564,139.0,1917.0,2025-03-26,S,2534000.0
3800,123 Beach Rd,Dandenong,South East,30,House,1,1,0.0,584,91.0,1969.0,2025-03-26,S,585000.0
3801,137 Nicholson St,Point Cook,Outer West,24,House,3,3,0.0,870,174.0,1915.0,2025-03-26,SP,870000.0
3802,4 Clarke St,Ringwood,Outer East,24,House,3,2,3.0,533,148.0,1967.0,2025-03-27,S,907000.0
3803,23 Church St,Reservoir,Northern,12,House,3,3,0.0,694,190.0,1904.0,2025-03-27,S,1258000.0
3804,195 Somerset Cl,Werribee,Outer West,32,Townhouse,2,1,1.0,211,123.0,1937.0,2025-03-27,S,323000.0
3805,169 Union St,Moonee Ponds,North West,7,Townhouse,3,2,0.0,185,173.0,1925.0,2025-03-27,S,1152000.0
3806,38 Church St,Brunswick,Northern,5,House,2,1,2.0,560,151.0,1994.0,2025-03-27,S,1218000.0
3807,69 Beach Rd,Glen Waverley,Eastern,18,House,3,3,0.0,314,179.0,1963.0,2025-03-27,S,1245000.0
3808,199 Victoria Ave,Craigieburn,Outer North,26,House,2,1,2.0,792,137.0,2023.0,2025-03-28,PI,926000.0
3809,123 High St,St Kilda,Bayside,6,Unit/Apartment,3,2,0.0,0,152.0,1990.0,2025-03-28,S,864000.0
3810,59 High St,Epping,Outer North,20,Townhouse,3,2,2.0,278,167.0,1990.0,2025-03-28,SA,661000.0
3811,115 Union St,Doncaster,Eastern,15,Unit/Apartment,1,1,3.0,0,107.0,1967.0,2025-03-29,PI,634000.0
3812,123 Station Rd,Ringwood,Outer East,24,Unit/Apartment,2,2,2.0,0,138.0,2021.0,2025-03-29,PI,481000.0
3813,6 Maple Ct,South Yarra,Inner,4,House,1,1,,718,114.0,1946.0,2025-03-29,S,1500000.0
3814,171 Nicholson St,Camberwell,Inner East,9,House,4,3,4.0,816,144.0,2007.0,2025-03-29,S,2665000.0
3815,27 Albert Rd,Malvern,Inner East,8,House,4,3,4.0,727,205.0,2014.0,2025-03-29,S,2536000.0
3816,124 Grove St,Essendon,North West,9,House,2,2,0.0,836,134.0,1926.0,2025-03-30,S,1533000.0
3817,69 Cook St,Pakenham,Outer South East,55,House,4,2,3.0,619,208.0,2023.0,2025-03-30,VB,675000.0
3818,104 Union St,Fitzroy,Inner,3,House,3,3,2.0,692,168.0,1942.0,2025-03-31,S,1720000.0
3819,138 Wellington Pde,Kew,Inner East,6,House,3,2,2.0,763,179.0,1902.0,2025-03-31,SP,2106000.0
3820,116 Clarke St,Dandenong,South East,30,House,3,2,2.0,899,170.0,1979.0,2025-03-31,SP,603000.0
3821,47 Bridge St,Brunswick,Northern,5,House,3,3,1.0,647,146.0,1940.0,2025-03-31,S,1876000.0
3822,185 High St,Yarraville,Inner West,8,House,3,2,1.0,384,158.0,2006.0,2025-04-01,SP,1315000.0
3823,29 High St,Footscray,Inner West,6,Unit/Apartment,3,2,2.0,0,163.0,1968.0,2025-04-01,S,832000.0
3824,10 Ryan Ave,Malvern,Inner East,8,House,3,3,4.0,788,130.0,1961.0,2025-04-01,S,2152000.0
3825,109 Nicholson St,Hawthorn,Inner East,6,House,2,2,1.0,763,116.0,1982.0,2025-04-01,S,1665000.0
3826,85 Church St,Brunswick,Northern,5,Unit/Apartment,2,1,0.0,0,133.0,1916.0,2025-04-01,SA,851000.0
3827,118 Elm Gr,Preston,Northern,9,Townhouse,4,3,4.0,233,161.0,1940.0,2025-04-02,S,954000.0
3828,168 Park Cres,Hawthorn,Inner East,6,House,3,2,0.0,493,180.0,1943.0,2025-04-02,S,1679000.0
3829,68 Riverside Dr,Point Cook,Outer West,24,Unit/Apartment,2,2,2.0,0,101.0,1916.0,2025-04-02,SP,537000.0
3830,92 Clarke St,Brighton,Bayside,11,House,1,1,2.0,391,102.0,1949.0,2025-04-02,S,1412000.0
3831,157 Clarke St,Yarraville,Inner West,8,House,3,3,3.0,584,161.0,1992.0,2025-04-02,S,1242000.0
3832,126 Somerset Cl,Footscray,Inner West,6,House,3,2,2.0,443,152.0,1961.0,2025-04-02,PI,1226000.0
3833,13 Wellington Pde,South Yarra,Inner,4,House,3,3,1.0,497,181.0,1993.0,2025-04-03,S,1990000.0
3834,122 Somerset Cl,Footscray,Inner West,6,House,2,1,0.0,581,148.0,1923.0,2025-04-03,S,887000.0
3835,39 High St,Werribee,Outer West,32,House,2,2,2.0,600,118.0,2016.0,2025-04-03,S,537000.0
3836,33 Albert Rd,St Kilda,Bayside,6,Unit/Apartment,1,1,0.0,0,89.0,1904.0,2025-04-03,SP,724000.0
3837,194 Maple Ct,Point Cook,Outer West,24,House,2,2,3.0,694,125.0,1986.0,2025-04-04,PI,785000.0
3838,190 Union St,Reservoir,Northern,12,Townhouse,2,2,0.0,233,132.0,1943.0,2025-04-04,S,693000.0
3839,124 Church St,Dandenong,South East,30,House,1,1,1.0,875,105.0,1924.0,2025-04-04,SA,640000.0
3840,108 Clarke St,Fitzroy,Inner,3,Unit/Apartment,1,1,1.0,0,97.0,2023.0,2025-04-04,SP,957000.0
3841,190 Clarke St,Berwick,Outer South East,42,Unit/Apartment,2,1,1.0,0,121.0,1917.0,2025-04-04,SP,453000.0
3842,125 High St,Camberwell,Inner East,9,House,3,3,,345,177.0,1935.0,2025-04-04,SP,1766000.0
3843,5 Ryan Ave,Sunshine,Western,13,House,3,3,4.0,380,160.0,2006.0,2025-04-05,S,836000.0
3844,167 Bridge St,Camberwell,Inner East,9,House,3,3,2.0,888,150.0,2009.0,2025-04-05,S,2499000.0
3845,120 Union St,St Kilda,Bayside,6,House,1,1,2.0,463,109.0,1976.0,2025-04-05,SP,1268000.0
3846,17 Wellington Pde,Moonee Ponds,North West,7,House,4,3,1.0,408,192.0,1964.0,2025-04-05,S,1663000.0
3847,105 Park Cres,South Yarra,Inner,4,House,3,3,1.0,403,162.0,1921.0,2025-04-05,S,1277000.0
3848,17 Albert Rd,Pakenham,Outer South East,55,House,2,2,4.0,565,128.0,1982.0,2025-04-05,VB,426000.0
3849,78 Victoria Ave,Box Hill,Eastern,14,Unit/Apartment,2,1,1.0,0,138.0,1930.0,2025-04-05,PI,623000.0
3850,165 Victoria Ave,Glen Waverley,Eastern,18,House,3,2,2.0,893,142.0,1927.0,2025-04-05,S,1305000.0
3851,26 Union St,Box Hill,Eastern,14,Unit/Apartment,2,1,1.0,0,142.0,1910.0,2025-04-06,SP,542000.0
3852,66 Elm Gr,Reservoir,Northern,12,House,2,2,3.0,539,128.0,2011.0,2025-04-06,S,1221000.0
3853,94 Beach Rd,Pakenham,Outer South East,55,House,2,2,0.0,864,126.0,2014.0,2025-04-06,PI,515000.0
3854,191 Victoria Ave,Footscray,Inner West,6,Unit/Apartment,1,1,2.0,0,109.0,1936.0,2025-04-07,PI,665000.0
3855,17 Bridge St,Pakenham,Outer South East,55,Unit/Apartment,2,1,1.0,0,128.0,1907.0,2025-04-07,S,306000.0
3856,198 Beach Rd,Richmond,Inner,3,House,2,1,2.0,604,121.0,1900.0,2025-04-07,SP,1593000.0
3857,95 Cook St,Point Cook,Outer West,24,House,1,1,2.0,864,97.0,1923.0,2025-04-08,SP,966000.0
3858,166 Wellington Pde,Ringwood,Outer East,24,Townhouse,2,2,0.0,216,136.0,1981.0,2025-04-08,S,605000.0
3859,114 Grove St,Point Cook,Outer West,24,Unit/Apartment,1,1,0.0,0,120.0,1928.0,2025-04-08,SP,428000.0
3860,154 Somerset Cl,St Kilda,Bayside,6,House,3,2,2.0,510,177.0,1937.0,2025-04-08,S,1493000.0
3861,98 Station Rd,Fitzroy,Inner,3,House,3,2,1.0,534,,1901.0,2025-04-08,S,1987000.0
3862,131 High St,Southbank,Inner,2,Unit/Apartment,3,2,0.0,0,174.0,1963.0,2025-04-08,PI,931000.0
3863,171 Bridge St,Richmond,Inner,3,House,2,2,0.0,770,133.0,2012.0,2025-04-08,SP,1563000.0
3864,80 Park Cres,Ringwood,Outer East,24,Townhouse,2,2,0.0,258,125.0,1996.0,2025-04-08,S,690000.0
